Dates,data1,data2,data3,data4
2020-01-09 04:30:00,3454.0,,5929.0,5119.0
2020-01-09 05:00:00,3432.0,,5900.0,5076.0
2020-01-09 05:30:00,3446.0,,5900.0,5087.0
2020-01-09 06:00:00,3425.0,,5844.0,5044.0
2020-01-09 06:30:00,3417.0,,5844.0,5065.0
2020-01-09 07:00:00,3417.0,,5816.0,5001.0
2020-01-09 07:30:00,3417.0,,5816.0,5012.0
2020-01-09 08:00:00,3395.0,,5759.0,4959.0
2020-01-09 08:30:00,3402.0,,5731.0,4959.0
2020-01-09 09:00:00,3380.0,,5676.0,4906.0
2020-01-09 09:30:00,3372.0,,5703.0,4927.0
2020-01-09 10:00:00,3372.0,,5620.0,4885.0
2020-01-09 10:30:00,3342.0,,5648.0,4885.0
2020-01-09 11:00:00,3349.0,,5620.0,4843.0
2020-01-09 11:30:00,3334.0,,5620.0,4864.0
2020-01-09 12:00:00,3288.0,,5564.0,4801.0
2020-01-09 12:30:00,3288.0,,5592.0,4822.0
2020-01-09 13:00:00,3272.0,,5537.0,4770.0
2020-01-09 13:30:00,3264.0,,5482.0,4801.0
2020-01-09 14:00:00,3248.0,,5509.0,4718.0
2020-01-09 14:30:00,3248.0,,5482.0,4760.0
2020-01-09 15:00:00,3216.0,,5427.0,4687.0
2020-01-09 15:30:00,3216.0,,5427.0,4728.0
2020-01-09 16:00:00,3208.0,,5399.0,4666.0
2020-01-09 16:30:00,3167.0,,5372.0,4677.0
2020-01-09 17:00:00,3151.0,,5372.0,4625.0
2020-01-09 17:30:00,3126.0,,5345.0,4646.0
2020-01-09 18:00:00,3110.0,,5317.0,4604.0
2020-01-09 18:30:00,3093.0,,5290.0,4615.0
2020-01-09 19:00:00,3068.0,,5290.0,4574.0
2020-01-09 19:30:00,3059.0,,5290.0,4594.0
2020-01-09 20:00:00,3059.0,,5236.0,4512.0
2020-01-09 20:30:00,3034.0,,5236.0,4553.0
2020-01-09 21:00:00,3034.0,,5209.0,4502.0
2020-01-09 21:30:00,3026.0,,5209.0,4522.0
2020-01-09 22:00:00,2983.0,,5155.0,4471.0
2020-01-09 22:30:00,2983.0,,5155.0,4492.0
2020-01-09 23:00:00,2966.0,,5155.0,4451.0
2020-01-09 23:30:00,2966.0,,5128.0,4461.0
2020-01-10 00:00:00,2958.0,,5075.0,4431.0
2020-01-10 00:30:00,2949.0,,5075.0,4431.0
2020-01-10 01:00:00,2906.0,,5048.0,4390.0
2020-01-10 01:30:00,2879.0,,5075.0,4411.0
2020-01-10 02:00:00,2879.0,,4995.0,4360.0
2020-01-10 02:30:00,2879.0,,4968.0,4380.0
2020-01-10 03:00:00,2862.0,,4968.0,4339.0
2020-01-10 03:30:00,2862.0,,4995.0,4350.0
2020-01-10 04:00:00,2835.0,,4995.0,4308.0
2020-01-10 04:30:00,2835.0,,4942.0,4318.0
2020-01-10 05:00:00,2818.0,,4942.0,4287.0
2020-01-10 05:30:00,2818.0,,4915.0,4297.0
2020-01-10 06:00:00,2818.0,,4915.0,4245.0
2020-01-10 06:30:00,2800.0,,4889.0,4256.0
2020-01-10 07:00:00,2818.0,,4863.0,4224.0
2020-01-10 07:30:00,2782.0,,4810.0,4235.0
2020-01-10 08:00:00,2791.0,,4836.0,4204.0
2020-01-10 08:30:00,2764.0,,4836.0,4214.0
2020-01-10 09:00:00,2746.0,,4784.0,4162.0
2020-01-10 09:30:00,2737.0,,4784.0,4183.0
2020-01-10 10:00:00,2728.0,,4784.0,4141.0
2020-01-10 10:30:00,2728.0,,4758.0,4152.0
2020-01-10 11:00:00,2719.0,,4758.0,4111.0
2020-01-10 11:30:00,2710.0,,4732.0,4121.0
2020-01-10 12:00:00,2701.0,,4680.0,4090.0
2020-01-10 12:30:00,2674.0,,4680.0,4111.0
2020-01-10 13:00:00,2674.0,,4680.0,4049.0
2020-01-10 13:30:00,2674.0,,4680.0,4080.0
2020-01-10 14:00:00,2647.0,,4602.0,4039.0
2020-01-10 14:30:00,2647.0,,4628.0,4049.0
2020-01-10 15:00:00,2647.0,,4602.0,4008.0
2020-01-10 15:30:00,2647.0,,4602.0,4018.0
2020-01-10 16:00:00,2638.0,,4577.0,3988.0
2020-01-10 16:30:00,2619.0,,4602.0,3998.0
2020-01-10 17:00:00,2610.0,,4525.0,3957.0
2020-01-10 17:30:00,2601.0,,4525.0,3988.0
2020-01-10 18:00:00,2601.0,,4525.0,3947.0
2020-01-10 18:30:00,2574.0,,4474.0,3957.0
2020-01-10 19:00:00,2583.0,,4474.0,3917.0
2020-01-10 19:30:00,2574.0,,4449.0,3927.0
2020-01-10 20:00:00,2564.0,,4474.0,3897.0
2020-01-10 20:30:00,2555.0,,4423.0,3907.0
2020-01-10 21:00:00,2528.0,,4398.0,3867.0
2020-01-10 21:30:00,2528.0,,4398.0,3877.0
2020-01-10 22:00:00,2537.0,,4423.0,3857.0
2020-01-10 22:30:00,2528.0,,4373.0,3857.0
2020-01-10 23:00:00,2518.0,,4373.0,3817.0
2020-01-10 23:30:00,2509.0,,4347.0,3847.0
2020-01-11 00:00:00,2500.0,,4297.0,3817.0
2020-01-11 00:30:00,2500.0,,4322.0,3807.0
2020-01-11 01:00:00,2472.0,,4297.0,3787.0
2020-01-11 01:30:00,2472.0,,4322.0,3797.0
2020-01-11 02:00:00,2463.0,,4297.0,3757.0
2020-01-11 02:30:00,2454.0,,4297.0,3787.0
2020-01-11 03:00:00,2463.0,,4272.0,3727.0
2020-01-11 03:30:00,2454.0,,4247.0,3757.0
2020-01-11 04:00:00,2444.0,,4272.0,3727.0
2020-01-11 04:30:00,2435.0,,4222.0,3727.0
2020-01-11 05:00:00,2426.0,,4197.0,3708.0
2020-01-11 05:30:00,2426.0,,4197.0,3717.0
2020-01-11 06:00:00,2407.0,,4172.0,3678.0
2020-01-11 06:30:00,2416.0,,4172.0,3688.0
2020-01-11 07:00:00,2398.0,,4197.0,3668.0
2020-01-11 07:30:00,2388.0,,4148.0,3678.0
2020-01-11 08:00:00,2379.0,,4123.0,3649.0
2020-01-11 08:30:00,2379.0,,4148.0,3658.0
2020-01-11 09:00:00,2379.0,,4123.0,3629.0
2020-01-11 09:30:00,2369.0,,4098.0,3639.0
2020-01-11 10:00:00,2360.0,,4123.0,3629.0
2020-01-11 10:30:00,2360.0,,4098.0,3619.0
2020-01-11 11:00:00,2341.0,,4074.0,3609.0
2020-01-11 11:30:00,2341.0,,4049.0,3609.0
2020-01-11 12:00:00,2332.0,,4049.0,3590.0
2020-01-11 12:30:00,2332.0,,4049.0,3580.0
2020-01-11 13:00:00,2322.0,,4024.0,3570.0
2020-01-11 13:30:00,2322.0,,4049.0,3570.0
2020-01-11 14:00:00,2304.0,,4049.0,3551.0
2020-01-11 14:30:00,2332.0,,4024.0,3551.0
2020-01-11 15:00:00,2294.0,,4000.0,3541.0
2020-01-11 15:30:00,2304.0,,4000.0,3551.0
2020-01-11 16:00:00,2285.0,,3976.0,3522.0
2020-01-11 16:30:00,2276.0,,3976.0,3532.0
2020-01-11 17:00:00,2267.0,,4000.0,3493.0
2020-01-11 17:30:00,2276.0,,3951.0,3512.0
2020-01-11 18:00:00,2257.0,,3951.0,3474.0
2020-01-11 18:30:00,2248.0,,3927.0,3493.0
2020-01-11 19:00:00,2276.0,,3903.0,3464.0
2020-01-11 19:30:00,2257.0,,3927.0,3493.0
2020-01-11 20:00:00,2229.0,,3903.0,3445.0
2020-01-11 20:30:00,2239.0,,3879.0,3474.0
2020-01-11 21:00:00,2220.0,,3879.0,3445.0
2020-01-11 21:30:00,2211.0,,3927.0,3464.0
2020-01-11 22:00:00,2211.0,,3976.0,3484.0
2020-01-11 22:30:00,2257.0,,3976.0,3426.0
2020-01-11 23:00:00,2313.0,,4000.0,3600.0
2020-01-11 23:30:00,2322.0,,4000.0,3541.0
2020-01-12 00:00:00,2360.0,,4049.0,3777.0
2020-01-12 00:30:00,2398.0,,4098.0,3698.0
2020-01-12 01:00:00,2454.0,,4172.0,3937.0
2020-01-12 01:30:00,2518.0,,4373.0,3867.0
2020-01-12 02:00:00,2592.0,,4525.0,4100.0
2020-01-12 02:30:00,2665.0,,4680.0,4018.0
2020-01-12 03:00:00,2737.0,,4968.0,4277.0
2020-01-12 03:30:00,2818.0,,5182.0,4162.0
2020-01-12 04:00:00,2897.0,,5482.0,4451.0
2020-01-12 04:30:00,3017.0,,5788.0,4370.0
2020-01-12 05:00:00,3143.0,,6071.0,4625.0
2020-01-12 05:30:00,3240.0,,6360.0,4533.0
2020-01-12 06:00:00,3342.0,,6683.0,4780.0
2020-01-12 06:30:00,3482.0,,7073.0,4718.0
2020-01-12 07:00:00,3600.0,,7379.0,4927.0
2020-01-12 07:30:00,3733.0,,7533.0,4864.0
2020-01-12 08:00:00,3850.0,,7783.0,5044.0
2020-01-12 08:30:00,3960.0,,7878.0,4991.0
2020-01-12 09:00:00,4065.0,,8037.0,5151.0
2020-01-12 09:30:00,4168.0,,8132.0,5108.0
2020-01-12 10:00:00,4279.0,,8196.0,5324.0
2020-01-12 10:30:00,4389.0,,8454.0,5237.0
2020-01-12 11:00:00,4511.0,,8552.0,5540.0
2020-01-12 11:30:00,4632.0,,8847.0,5432.0
2020-01-12 12:00:00,4748.0,,8913.0,5780.0
2020-01-12 12:30:00,4885.0,,9046.0,5649.0
2020-01-12 13:00:00,5002.0,,9246.0,6025.0
2020-01-12 13:30:00,5127.0,,9280.0,5891.0
2020-01-12 14:00:00,5235.0,,9381.0,6261.0
2020-01-12 14:30:00,5351.0,,9415.0,6148.0
2020-01-12 15:00:00,5453.0,,9347.0,6489.0
2020-01-12 15:30:00,5563.0,9347.0,9347.0,6375.0
2020-01-12 16:00:00,5674.0,9381.0,9381.0,6721.0
2020-01-12 16:30:00,5776.0,9381.0,9381.0,6616.0
2020-01-12 17:00:00,5897.0,9483.0,9483.0,6920.0
2020-01-12 17:30:00,6008.0,9381.0,9381.0,6814.0
2020-01-12 18:00:00,6133.0,9415.0,9415.0,7097.0
2020-01-12 18:30:00,6242.0,9483.0,9483.0,7002.0
2020-01-12 19:00:00,6353.0,9415.0,9415.0,7312.0
2020-01-12 19:30:00,6466.0,9584.0,9584.0,7204.0
2020-01-12 20:00:00,6574.0,9449.0,9449.0,7481.0
2020-01-12 20:30:00,6696.0,9619.0,9619.0,7372.0
2020-01-12 21:00:00,6795.0,9550.0,9550.0,7663.0
2020-01-12 21:30:00,6901.0,9653.0,9653.0,7566.0
2020-01-12 22:00:00,6983.0,9619.0,9619.0,7826.0
2020-01-12 22:30:00,7060.0,9721.0,9721.0,7757.0
2020-01-12 23:00:00,7163.0,9721.0,9721.0,8000.0
2020-01-12 23:30:00,7228.0,9653.0,9653.0,7930.0
2020-01-13 00:00:00,7306.0,9721.0,9721.0,8151.0
2020-01-13 00:30:00,7372.0,9687.0,9687.0,8081.0
2020-01-13 01:00:00,7426.0,9755.0,9755.0,8303.0
2020-01-13 01:30:00,7473.0,9824.0,9824.0,8245.0
2020-01-13 02:00:00,7499.0,9893.0,9893.0,8480.0
2020-01-13 02:30:00,7540.0,9927.0,9927.0,8386.0
2020-01-13 03:00:00,7553.0,9893.0,9893.0,8587.0
2020-01-13 03:30:00,7580.0,9927.0,9927.0,8504.0
2020-01-13 04:00:00,7593.0,10031.0,10031.0,8742.0
2020-01-13 04:30:00,7593.0,9927.0,9927.0,8694.0
2020-01-13 05:00:00,7614.0,10135.0,10135.0,8897.0
2020-01-13 05:30:00,7607.0,10065.0,10065.0,8825.0
2020-01-13 06:00:00,7580.0,10031.0,10031.0,9018.0
2020-01-13 06:30:00,7580.0,10170.0,10170.0,8958.0
2020-01-13 07:00:00,7560.0,10135.0,10135.0,9163.0
2020-01-13 07:30:00,7540.0,10204.0,10204.0,9078.0
2020-01-13 08:00:00,7513.0,10274.0,10274.0,9285.0
2020-01-13 08:30:00,7466.0,10379.0,10379.0,9187.0
2020-01-13 09:00:00,7452.0,10274.0,10274.0,9370.0
2020-01-13 09:30:00,7392.0,10379.0,10379.0,9321.0
2020-01-13 10:00:00,7346.0,10414.0,10414.0,9443.0
2020-01-13 10:30:00,7313.0,10485.0,10485.0,9431.0
2020-01-13 11:00:00,7267.0,10485.0,10485.0,9566.0
2020-01-13 11:30:00,7228.0,10449.0,10449.0,9517.0
2020-01-13 12:00:00,7163.0,10661.0,10661.0,9652.0
2020-01-13 12:30:00,7124.0,10590.0,10590.0,9603.0
2020-01-13 13:00:00,7053.0,10626.0,10626.0,9714.0
2020-01-13 13:30:00,6989.0,10555.0,10555.0,9665.0
2020-01-13 14:00:00,6939.0,10697.0,10697.0,9764.0
2020-01-13 14:30:00,6882.0,10768.0,10768.0,9739.0
2020-01-13 15:00:00,6826.0,10768.0,10768.0,9764.0
2020-01-13 15:30:00,6770.0,10697.0,10697.0,9776.0
2020-01-13 16:00:00,6709.0,10803.0,10803.0,9851.0
2020-01-13 16:30:00,6666.0,10875.0,10875.0,9801.0
2020-01-13 17:00:00,6581.0,10803.0,10803.0,9838.0
2020-01-13 17:30:00,6526.0,10803.0,10803.0,9813.0
2020-01-13 18:00:00,6454.0,10803.0,10803.0,9851.0
2020-01-13 18:30:00,6395.0,10910.0,10910.0,9826.0
2020-01-13 19:00:00,6330.0,10910.0,10910.0,9851.0
2020-01-13 19:30:00,6271.0,10910.0,10910.0,9838.0
2020-01-13 20:00:00,6213.0,10803.0,10803.0,9813.0
2020-01-13 20:30:00,6150.0,10875.0,10875.0,9813.0
2020-01-13 21:00:00,6076.0,10875.0,10875.0,9788.0
2020-01-13 21:30:00,6014.0,10910.0,10910.0,9813.0
2020-01-13 22:00:00,5958.0,10946.0,10946.0,9689.0
2020-01-13 22:30:00,5897.0,10946.0,10946.0,9739.0
2020-01-13 23:00:00,5836.0,10982.0,10982.0,9665.0
2020-01-13 23:30:00,5787.0,10803.0,10803.0,9689.0
2020-01-14 00:00:00,5733.0,10839.0,10839.0,9603.0
2020-01-14 00:30:00,5669.0,10910.0,10910.0,9640.0
2020-01-14 01:00:00,5616.0,10697.0,10697.0,9529.0
2020-01-14 01:30:00,5573.0,10732.0,10732.0,9566.0
2020-01-14 02:00:00,5510.0,10839.0,10839.0,9456.0
2020-01-14 02:30:00,5468.0,10661.0,10661.0,9505.0
2020-01-14 03:00:00,5412.0,10697.0,10697.0,9370.0
2020-01-14 03:30:00,5361.0,10803.0,10803.0,9419.0
2020-01-14 04:00:00,5311.0,10661.0,10661.0,9236.0
2020-01-14 04:30:00,5270.0,10661.0,10661.0,9309.0
2020-01-14 05:00:00,5225.0,10520.0,10520.0,9163.0
2020-01-14 05:30:00,5181.0,10520.0,10520.0,9224.0
2020-01-14 06:00:00,5137.0,10414.0,10414.0,9054.0
2020-01-14 06:30:00,5094.0,10485.0,10485.0,9115.0
2020-01-14 07:00:00,5050.0,10414.0,10414.0,8921.0
2020-01-14 07:30:00,5012.0,10344.0,10344.0,8994.0
2020-01-14 08:00:00,4979.0,10239.0,10239.0,8825.0
2020-01-14 08:30:00,4936.0,10274.0,10274.0,8849.0
2020-01-14 09:00:00,4894.0,10204.0,10204.0,8718.0
2020-01-14 09:30:00,4862.0,10274.0,10274.0,8777.0
2020-01-14 10:00:00,4834.0,10170.0,10170.0,8599.0
2020-01-14 10:30:00,4807.0,10170.0,10170.0,8658.0
2020-01-14 11:00:00,4789.0,10135.0,10135.0,8516.0
2020-01-14 11:30:00,4753.0,9996.0,9996.0,8575.0
2020-01-14 12:00:00,4735.0,10031.0,10031.0,8421.0
2020-01-14 12:30:00,4708.0,9962.0,9962.0,8468.0
2020-01-14 13:00:00,4699.0,9962.0,9962.0,8339.0
2020-01-14 13:30:00,4676.0,9824.0,9824.0,8386.0
2020-01-14 14:00:00,4663.0,9962.0,9962.0,8233.0
2020-01-14 14:30:00,4649.0,10031.0,10031.0,8245.0
2020-01-14 15:00:00,4641.0,9962.0,9962.0,8163.0
2020-01-14 15:30:00,4636.0,9893.0,9893.0,8210.0
2020-01-14 16:00:00,4636.0,9962.0,9962.0,8093.0
2020-01-14 16:30:00,4627.0,9927.0,9927.0,8139.0
2020-01-14 17:00:00,4623.0,9996.0,9996.0,8046.0
2020-01-14 17:30:00,4627.0,9996.0,9996.0,8070.0
2020-01-14 18:00:00,4632.0,9789.0,9789.0,8023.0
2020-01-14 18:30:00,4636.0,9858.0,9858.0,8035.0
2020-01-14 19:00:00,4649.0,9962.0,9962.0,7977.0
2020-01-14 19:30:00,4658.0,9789.0,9789.0,7988.0
2020-01-14 20:00:00,4667.0,9858.0,9858.0,7942.0
2020-01-14 20:30:00,4685.0,9858.0,9858.0,7942.0
2020-01-14 21:00:00,4703.0,9824.0,9824.0,7930.0
2020-01-14 21:30:00,4726.0,9824.0,9824.0,7942.0
2020-01-14 22:00:00,4753.0,9824.0,9824.0,7977.0
2020-01-14 22:30:00,4766.0,9721.0,9721.0,7953.0
2020-01-14 23:00:00,4784.0,9687.0,9687.0,8058.0
2020-01-14 23:30:00,4811.0,9721.0,9721.0,8011.0
2020-01-15 00:00:00,4839.0,9893.0,9893.0,8104.0
2020-01-15 00:30:00,4876.0,9687.0,9687.0,8081.0
2020-01-15 01:00:00,4894.0,9755.0,9755.0,8198.0
2020-01-15 01:30:00,4927.0,9755.0,9755.0,8163.0
2020-01-15 02:00:00,4955.0,9789.0,9789.0,8280.0
2020-01-15 02:30:00,4983.0,9858.0,9858.0,8245.0
2020-01-15 03:00:00,5012.0,9893.0,9893.0,8350.0
2020-01-15 03:30:00,5045.0,9893.0,9893.0,8327.0
2020-01-15 04:00:00,5074.0,9858.0,9858.0,8397.0
2020-01-15 04:30:00,5094.0,9996.0,9996.0,8386.0
2020-01-15 05:00:00,5118.0,9893.0,9893.0,8433.0
2020-01-15 05:30:00,5137.0,9996.0,9996.0,8433.0
2020-01-15 06:00:00,5152.0,9927.0,9927.0,8492.0
2020-01-15 06:30:00,5181.0,10100.0,10100.0,8433.0
2020-01-15 07:00:00,5196.0,10135.0,10135.0,8480.0
2020-01-15 07:30:00,5210.0,10065.0,10065.0,8433.0
2020-01-15 08:00:00,5220.0,9996.0,9996.0,8492.0
2020-01-15 08:30:00,5240.0,10065.0,10065.0,8468.0
2020-01-15 09:00:00,5250.0,10170.0,10170.0,8480.0
2020-01-15 09:30:00,5255.0,10135.0,10135.0,8492.0
2020-01-15 10:00:00,5270.0,10204.0,10204.0,8527.0
2020-01-15 10:30:00,5275.0,10135.0,10135.0,8527.0
2020-01-15 11:00:00,5285.0,10135.0,10135.0,8539.0
2020-01-15 11:30:00,5290.0,10170.0,10170.0,8527.0
2020-01-15 12:00:00,5285.0,10204.0,10204.0,8516.0
2020-01-15 12:30:00,5300.0,10100.0,10100.0,8516.0
2020-01-15 13:00:00,5300.0,10204.0,10204.0,8492.0
2020-01-15 13:30:00,5300.0,10204.0,10204.0,8527.0
2020-01-15 14:00:00,5300.0,10065.0,10065.0,8504.0
2020-01-15 14:30:00,5300.0,10135.0,10135.0,8492.0
2020-01-15 15:00:00,5306.0,9996.0,9996.0,8516.0
2020-01-15 15:30:00,5295.0,10100.0,10100.0,8504.0
2020-01-15 16:00:00,5295.0,9962.0,9962.0,8516.0
2020-01-15 16:30:00,5295.0,10100.0,10100.0,8504.0
2020-01-15 17:00:00,5290.0,9996.0,9996.0,8468.0
2020-01-15 17:30:00,5275.0,10065.0,10065.0,8492.0
2020-01-15 18:00:00,5275.0,9996.0,9996.0,8456.0
2020-01-15 18:30:00,5270.0,10065.0,10065.0,8492.0
2020-01-15 19:00:00,5265.0,9962.0,9962.0,8468.0
2020-01-15 19:30:00,5260.0,9962.0,9962.0,8445.0
2020-01-15 20:00:00,5235.0,9927.0,9927.0,8456.0
2020-01-15 20:30:00,5235.0,9893.0,9893.0,8468.0
2020-01-15 21:00:00,5215.0,9962.0,9962.0,8456.0
2020-01-15 21:30:00,5206.0,9927.0,9927.0,8456.0
2020-01-15 22:00:00,5201.0,9858.0,9858.0,8421.0
2020-01-15 22:30:00,5186.0,9927.0,9927.0,8421.0
2020-01-15 23:00:00,5176.0,9858.0,9858.0,8409.0
2020-01-15 23:30:00,5166.0,9962.0,9962.0,8421.0
2020-01-16 00:00:00,5147.0,9824.0,9824.0,8374.0
2020-01-16 00:30:00,5137.0,9858.0,9858.0,8386.0
2020-01-16 01:00:00,5122.0,9687.0,9687.0,8362.0
2020-01-16 01:30:00,5103.0,9789.0,9789.0,8374.0
2020-01-16 02:00:00,5089.0,9721.0,9721.0,8327.0
2020-01-16 02:30:00,5079.0,9789.0,9789.0,8339.0
2020-01-16 03:00:00,5060.0,9789.0,9789.0,8315.0
2020-01-16 03:30:00,5045.0,9721.0,9721.0,8327.0
2020-01-16 04:00:00,5040.0,9755.0,9755.0,8268.0
2020-01-16 04:30:00,5026.0,9619.0,9619.0,8280.0
2020-01-16 05:00:00,5016.0,9687.0,9687.0,8245.0
2020-01-16 05:30:00,5002.0,9687.0,9687.0,8245.0
2020-01-16 06:00:00,4974.0,9517.0,9517.0,8198.0
2020-01-16 06:30:00,4969.0,9517.0,9517.0,8210.0
2020-01-16 07:00:00,4941.0,9619.0,9619.0,8163.0
2020-01-16 07:30:00,4936.0,9517.0,9517.0,8186.0
2020-01-16 08:00:00,4913.0,9584.0,9584.0,8128.0
2020-01-16 08:30:00,4903.0,9550.0,9550.0,8151.0
2020-01-16 09:00:00,4894.0,9550.0,9550.0,8070.0
2020-01-16 09:30:00,4876.0,9550.0,9550.0,8104.0
2020-01-16 10:00:00,4853.0,9280.0,9280.0,8035.0
2020-01-16 10:30:00,4839.0,9347.0,9347.0,8070.0
2020-01-16 11:00:00,4825.0,9415.0,9415.0,7965.0
2020-01-16 11:30:00,4807.0,9415.0,9415.0,8000.0
2020-01-16 12:00:00,4789.0,9314.0,9314.0,7930.0
2020-01-16 12:30:00,4775.0,9213.0,9213.0,7953.0
2020-01-16 13:00:00,4762.0,9246.0,9246.0,7873.0
2020-01-16 13:30:00,4748.0,9179.0,9179.0,7896.0
2020-01-16 14:00:00,4739.0,9179.0,9179.0,7826.0
2020-01-16 14:30:00,4712.0,9146.0,9146.0,7861.0
2020-01-16 15:00:00,4694.0,9146.0,9146.0,7746.0
2020-01-16 15:30:00,4681.0,9046.0,9046.0,7792.0
2020-01-16 16:00:00,4658.0,9079.0,9079.0,7711.0
2020-01-16 16:30:00,4645.0,9046.0,9046.0,7746.0
2020-01-16 17:00:00,4636.0,9046.0,9046.0,7663.0
2020-01-16 17:30:00,4614.0,8913.0,8913.0,7676.0
2020-01-16 18:00:00,4606.0,8913.0,8913.0,7614.0
2020-01-16 18:30:00,4580.0,8847.0,8847.0,7614.0
2020-01-16 19:00:00,4558.0,8814.0,8814.0,7541.0
2020-01-16 19:30:00,4545.0,8748.0,8748.0,7566.0
2020-01-16 20:00:00,4536.0,8814.0,8814.0,7469.0
2020-01-16 20:30:00,4515.0,8715.0,8715.0,7517.0
2020-01-16 21:00:00,4490.0,8715.0,8715.0,7408.0
2020-01-16 21:30:00,4473.0,8617.0,8617.0,7444.0
2020-01-16 22:00:00,4451.0,8617.0,8617.0,7372.0
2020-01-16 22:30:00,4435.0,8584.0,8584.0,7396.0
2020-01-16 23:00:00,4418.0,8487.0,8487.0,7300.0
2020-01-16 23:30:00,4402.0,8487.0,8487.0,7336.0
2020-01-17 00:00:00,4385.0,8422.0,8422.0,7240.0
2020-01-17 00:30:00,4364.0,8487.0,8487.0,7252.0
2020-01-17 01:00:00,4352.0,8422.0,8422.0,7168.0
2020-01-17 01:30:00,4327.0,8390.0,8390.0,7192.0
2020-01-17 02:00:00,4307.0,8293.0,8293.0,7085.0
2020-01-17 02:30:00,4287.0,8325.0,8325.0,7133.0
2020-01-17 03:00:00,4271.0,8196.0,8196.0,7026.0
2020-01-17 03:30:00,4255.0,8132.0,8132.0,7049.0
2020-01-17 04:00:00,4235.0,8260.0,8260.0,6955.0
2020-01-17 04:30:00,4211.0,8132.0,8132.0,6990.0
2020-01-17 05:00:00,4195.0,8100.0,8100.0,6873.0
2020-01-17 05:30:00,4180.0,8005.0,8005.0,6908.0
2020-01-17 06:00:00,4157.0,7910.0,7910.0,6802.0
2020-01-17 06:30:00,4141.0,7973.0,7973.0,6837.0
2020-01-17 07:00:00,4130.0,7910.0,7910.0,6744.0
2020-01-17 07:30:00,4114.0,7941.0,7941.0,6756.0
2020-01-17 08:00:00,4103.0,7846.0,7846.0,6662.0
2020-01-17 08:30:00,4087.0,7846.0,7846.0,6697.0
2020-01-17 09:00:00,4069.0,7846.0,7846.0,6581.0
2020-01-17 09:30:00,4058.0,7689.0,7689.0,6616.0
2020-01-17 10:00:00,4038.0,7658.0,7658.0,6501.0
2020-01-17 10:30:00,4017.0,7627.0,7627.0,6535.0
2020-01-17 11:00:00,4000.0,7658.0,7658.0,6466.0
2020-01-17 11:30:00,3980.0,7596.0,7596.0,6489.0
2020-01-17 12:00:00,3964.0,7533.0,7533.0,6352.0
2020-01-17 12:30:00,3951.0,7471.0,7471.0,6409.0
2020-01-17 13:00:00,3933.0,7471.0,7471.0,6284.0
2020-01-17 13:30:00,3924.0,7379.0,7379.0,6341.0
2020-01-17 14:00:00,3905.0,7287.0,7287.0,6227.0
2020-01-17 14:30:00,3881.0,7317.0,7317.0,6238.0
2020-01-17 15:00:00,3866.0,7225.0,7225.0,6159.0
2020-01-17 15:30:00,3845.0,7225.0,7225.0,6171.0
2020-01-17 16:00:00,3829.0,7225.0,7225.0,6058.0
2020-01-17 16:30:00,3808.0,7195.0,7195.0,6114.0
2020-01-17 17:00:00,3785.0,7134.0,7134.0,6013.0
2020-01-17 17:30:00,3773.0,7073.0,7073.0,6058.0
2020-01-17 18:00:00,3773.0,6982.0,6982.0,5924.0
2020-01-17 18:30:00,3750.0,6982.0,6982.0,5991.0
2020-01-17 19:00:00,3750.0,7013.0,7013.0,5891.0
2020-01-17 19:30:00,3703.0,6952.0,6952.0,5924.0
2020-01-17 20:00:00,3678.0,6862.0,6862.0,5814.0
2020-01-17 20:30:00,3665.0,6743.0,6743.0,5858.0
2020-01-17 21:00:00,3640.0,6862.0,6862.0,5747.0
2020-01-17 21:30:00,3633.0,6743.0,6743.0,5791.0
2020-01-17 22:00:00,3607.0,6772.0,6772.0,5704.0
2020-01-17 22:30:00,3593.0,6743.0,6743.0,5737.0
2020-01-17 23:00:00,3573.0,6683.0,6683.0,5660.0
2020-01-17 23:30:00,3559.0,6743.0,6743.0,5660.0
2020-01-18 00:00:00,3539.0,6594.0,6594.0,5573.0
2020-01-18 00:30:00,3525.0,6594.0,6594.0,5594.0
2020-01-18 01:00:00,3518.0,6477.0,6477.0,5519.0
2020-01-18 01:30:00,3497.0,6506.0,6506.0,5562.0
2020-01-18 02:00:00,3475.0,6418.0,6418.0,5454.0
2020-01-18 02:30:00,3454.0,6447.0,6447.0,5497.0
2020-01-18 03:00:00,3439.0,6389.0,6389.0,5411.0
2020-01-18 03:30:00,3417.0,6389.0,6389.0,5443.0
2020-01-18 04:00:00,3417.0,6389.0,6389.0,5367.0
2020-01-18 04:30:00,3410.0,6273.0,6273.0,5389.0
2020-01-18 05:00:00,3395.0,6302.0,6302.0,5313.0
2020-01-18 05:30:00,3372.0,6273.0,6273.0,5335.0
2020-01-18 06:00:00,3365.0,6244.0,6244.0,5259.0
2020-01-18 06:30:00,3342.0,6157.0,6157.0,5280.0
2020-01-18 07:00:00,3326.0,6100.0,6100.0,5215.0
2020-01-18 07:30:00,3303.0,6071.0,6071.0,5237.0
2020-01-18 08:00:00,3295.0,6100.0,6100.0,5162.0
2020-01-18 08:30:00,3311.0,6042.0,6042.0,5183.0
2020-01-18 09:00:00,3288.0,6014.0,6014.0,5108.0
2020-01-18 09:30:00,3272.0,6014.0,6014.0,5140.0
